ID,Research Group,Contributors,Year,Expr1,Date,Time,Sreg2,Reg2#, Narative Location,Dec Lat,Dec Long,QL#,QR#,QF#,Photographer 1,Roll 1,Frames 1,Best Left,Best Right,Best Fluke,Comment
637,MAKAH-NMML,,2013,8,8/21/2013,13:45,NWA,6,Ozette Island,48.1565,-124.7558,2,1,,Adrianne Akmajian,D200,20130821_D200_7023-20130821_D200_7060,20130821_D200_7060.jpg,20130821_MG_215.jpg,,"-Sighting Comments: There might have been 3 whales in the area because locations and timing of the blows visible did not make sense for just being 2 whales. Never photographed a 3rd whale.

Scat scamples collected from CRC 637 at N 48 08.77 W 124 45.29 "
637,MAKAH-NMML,,2013,11,11/14/2013,15:38,SJF,7,WA Outer Coast,48.3918,-124.6931,,1,,Adrianne Akmajian,AMA,20131114_AMA_3494-20131114_AMA_3502,,20131114_AMA_3499.jpg,,
637,MAKAH-NMML,,2013,11,11/14/2013,9:10,SJF,7,Koitlah,48.3941,-124.6456,1,1,,Adrianne Akmajian,AMA,20131114_AMA_3392-20131114_AMA_3440,20131114_AMA_3411.jpg,20131114_MG_31.jpg,,
639,NMML,,2002,8,8/15/2002,,KAK,14,Kodiak,57.38083333,-152.4476667,,2,,LM,1,12-36,,,,same as roll PJG 1 frame 4
639,NMML,,2002,8,8/15/2002,,KAK,14,Kodiak,57.35,-152.45,3,,,PJG,1,1-9,,,,
641,NMML,PJG,2003,9,9/17/2003,10:43,NWA,6,Green Bank,48.3505,-124.7,3,1,,PJG,8,9-13,,,,
643,NMML,,2002,9,9/7/2002,,WVI,11,"Cow Bay, Southwest of",49.24116667,-126.1465,,1,,PJG,3,22-32,,,,
643,MAKAH-NMML,,2012,9,9/12/2012,10:50,NWA,6,Offshore Portage Head,48.2873,-124.6976,1,2,2,Jonathan Scordino,D70,20120912_D70_2906_20120912_D70_3013,20120912_D70_2989.jpg,20120912_D70_2941.jpg,20120912_D70_2943.jpg,
657,NMML,,2008,7,7/26/2008,3:17,SOR,3,"Cape Blanco, OR",42.83,-124.5816,2,,,Merrill Gosho,BlancoJul26pjg,167-210,DSC_0203,,,
657,NMML,,2008,7,7/26/2008,3:45,SOR,3,"Cape Blanco, OR",42.83,-124.59,,2,,Merrill Gosho,BlancoJul26pjg,211-232,,DSC_0212,,
657,NMML,,2010,7,7/8/2010,11:51,SOR,3,Cape Blanco,42.8208,-124.5718,2,2,2,Pat Gearin,ENP/Working 2010/NMML 2010,2-59,NMML-20100708-PJG-DSC_0013a.jpg,NMML-20100708-PJG-DSC_0006a.jpg,NMML-20100708-PJG-DSC_0009a.jpg,
657,NMML,,2012,7,7/19/2012,15:29,SOR,3,Cape Blanco,42.8409,-124.5718,2,2,,Pat Gearin,20120719-NMML-PG-,0091-0110,20120719-NMML-PG-0108.jpg,20120719-NMML-PG-0103.jpg,,"Additional R side: 20120719-NMML-PG-0104.jpg, L side: 20120719-NMML-PG-0109.jpg"
659,NMML,,2008,7,7/26/2008,3:45,SOR,3,"Cape Blanco, OR",42.83,-124.59,2,2,,Merrill Gosho,BlancoJul26pjg,211-232,DSC_0213,DSC_0215,,"Previously recorded as ER A, ER Y, and ER V, now reconciled"
659,NMML,,2009,7,7/30/2009,13:43,SOR,3,Cape Blanco,42.825,-124.5733,2,1,,Pat Gearin,2009 Working/Makah-NMML Er2009/NMML/2009-07-30-Bla,191-205,NMML-20090730-PG-DSC_0194.jpg,NMML-20090730-PG-DSC_0203.jpg,,
659,NMML,,2012,8,8/28/2012,11:56,SOR,3,NW of Humbug Mt.,42.7013,-124.4716,2,1,3,Merrill Gosho,20120828-NMML-MG-,0001-0016,20120828-NMML-MG-0002.jpg,20120828-NMML-MG-0014.jpg,20120828-NMML-MG-0005.jpg,
659,MAKAH-NMML,,2012,7,7/18/2012,10:18,NWA,6,Strawberry Rock,48.3086,-124.6891,1,2,,Intern Courtney Winck,D70s,20120718_D70s_2531_20120718_D70s_2535,20120718_MG_97.jpg,20120718_MG_91.jpg,,
668,MAKAH-NMML,,2012,7,7/18/2012,12:41,NWA,6,WA Outer Coast,48.1785,-124.7648,3,2,,Intern Courtney Winck,D70s,20120718_D70s_2567_20120718_D70s_2572,20120718_D70s_2575.jpg,20120718_D70s_2578.jpg,,
668,MAKAH-NMML,,2012,7,7/18/2012,14:03,NWA,6,Ozette Island,48.1513,-124.741,1,1,,Intern Courtney Winck,D70s,20120718_D70s_2573_20120718_D70s_2600,20120718_MG_146.jpg,20120718_MG_166.jpg,,Sorry no biopsy photo. Same whale as MKH-ER-12-3.
668,MAKAH-NMML,,2012,8,8/1/2012,12:37,NWA,6,Father and Son,48.2295,-124.7091,2,1,,Jonathan Scordino,D70,20120801_D70_1667_20120801_D70_1785,20120801_D70_1750.jpg,20120801_D70_1720.jpg,,
669,NMML,,2008,7,7/26/2008,3:17,SOR,3,"Cape Blanco, OR",42.83,-124.5816,,1,,Merrill Gosho,BlancoJul26pjg,167-210,,DSC_0210,,
669,NMML,,2009,7,7/30/2009,13:17,SOR,3,Cape Blanco,42.8283,-124.5766,2,2,,Pat Gearin,2009 Working/Makah-NMML Er2009/NMML/2009-07-30-Bla,180-190,NMML-20090730-PG-DSC_0187.jpg,NMML-20090730-PG-DSC_0186.jpg,,
669,NMML,,2009,7,7/30/2009,13:43,SOR,3,Cape Blanco,42.825,-124.5733,2,,,Pat Gearin,2009 Working/Makah-NMML Er2009/NMML/2009-07-30-Bla,191-205,NMML-20090730-PG-DSC_0205.jpg,,,
669,NMML,,2010,7,7/8/2010,11:51,SOR,3,Cape Blanco,42.8208,-124.5718,2,2,2,Pat Gearin,ENP/Working 2010/NMML 2010,2-59,NMML-20100708-PJG-DSC_0018a.jpg,NMML-20100708-PJG-DSC_0031a.jpg,NMML-20100708-PJG-DSC_0020a.jpg,
669,NMML,,2010,7,7/8/2010,19:18,SOR,3,Cape Blanco,42.8208,-124.5718,2,2,2,Pat Gearin,ENP/Working 2010/NMML 2010,1197-1231,NMML-20100708-PJG-IMG_1212.jpg,NMML-20100708-PJG-IMG_1224a.jpg,NMML-20100708-PJG-IMG_1203a.jpg,
669,NMML,,2012,7,7/19/2012,15:29,SOR,3,Cape Blanco,42.8409,-124.5718,3,1,,Pat Gearin,20120719-NMML-PG-,0091-0110,20120719-NMML-PG-0107.jpg,20120719-NMML-PG-0094.jpg,,"Additional R side: 20120719-NMML-PG-0091.jpg, L side: 20120719-NMML-PG-0099.jpg"
669,NMML,,2012,8,8/28/2012,13:16,SOR,3,Cape Blanco,42.8223,-124.5886,3,1,,Merrill Gosho,20120828-NMML-MG-,0023-0088,20120828-NMML-MG-0078.jpg,20120828-NMML-MG-0054.jpg,,
678,NMML,,2002,5,5/22/2002,,NWA,6,"White Rk, .5 mi East of",48.14883333,-124.7301667,2,2,,PJG,1,1-23,CRC678-L.jpg,CRC678-R.jpg,,Er moving North together
679,NMML,,2002,5,5/22/2002,,NWA,6,"White Rk, .5 mi East of",48.14883333,-124.7301667,1,2,,PJG,1,1-23,CRC679-L.jpg,CRC679-R.jpg,,Er moving North together
682,NMML,,2002,5,5/23/2002,,SVI,10,"Tsusiat Falls B.C., off",48.68933333,-124.9351667,1,2,,PJG,1,24-32,,,,
682,NMML,,2002,5,5/22/2002,,NWA,6,"White Rk, .5 mi East of",48.14883333,-124.7301667,2,2,,PJG,1,1-23,,,,Er moving North together
682,NMML,,2006,5,5/4/2006,12:44,NWA,6,Northern WA Outer Coast,48.19,-124.7505,1,1,,Merrill Gosho,2006NB-May04,41-64,DSC_0054,DSC_0063,,"Previously ER A and ER C, now consolidated"
682,NMML,,2006,8,8/22/2006,12:10,NWA,6,Neah Bay,48.3381,-124.6978,,1,,Pat Gearin,2006NB-Aug22,01-10,,"DSC_0003, DSC_0006",,
682,NMML,,2006,8,8/24/2006,15:10,NWA,6,Western SJF,48.3028,-124.6906,,1,,Pat Gearin,2006NB-Aug24,63-82,,DSC_0074,,
682,NMML,,2006,10,10/12/2006,11:25,SJF,7,Western SJF,48.393,-124.6645,2,2,,Pat Gearin,2006NB-Oct12,47-67,DSC_0067,DSC_0056,,
682,NMML,,2006,10,10/12/2006,12:54,SJF,7,Western SJF,48.3928,-124.6953,2,,,Pat Gearin,2006NB-Oct12,68-83,DSC_0072,,,
682,PG,,2006,8,8/22/2006,17:07,NWA,6,Makah Bay,48.3183,-124.6711,,2,,Pat Gearin,Gearin-Aug2006-Er_Makah Bay,DSC_003,,DSC_003,,
682,NMML,,2008,10,10/29/2008,4:16,SJF,7,W Sail River,48.3678,-124.5618,2,1,,Merrill Gosho,EROct_PJG/10-29-2008,72-92,DSC_0079,DSC_0085,,"Previously ER A and ER Z, now consolidated"
682,MAKAH-NMML,,2009,9,9/30/2009,10:09,SJF,7,Mushroom,48.3888,-124.7083,2,,,Matthew Gosho,D70,20090930-D70_6-20090930-D70_13,MAKAH-NMML-MG-20090930-DSC_0010.jpg,,,
682,MAKAH-NMML,,2009,10,10/6/2009,10:02,SJF,7,Slant Rk.,48.3915,-124.6925,,2,,Seraphina Peters,D70S,20091006-D70s_312-20091006-D70s_357,,MAKAH-NMML-SP-20091006-DSC_0334.JPG,,
682,NMML,,2009,10,10/1/2009,15:20,SJF,7,Str of Juan de Fuca,48.3878,-124.6161,1,2,,Merrill Gosho,2009-10-01NB-Er-MG,196-203,NMML-20091001-MG-0200.jpg,NMML-20091001-MG-0202.jpg,,
682,NMML,,2014,10,10/24/2014,10:29,SJF,7,East of Slant Rock,48.3928,-124.687,3,,,Merrill Gosho,NMML/20141024,113-142,NMML-20141024-DSC_0131a.jpg,,,
684,NMML,PJG,2003,8,8/11/2003,11:24,KAK,14,"Gravel & Sequel Is., between",57.57566667,-152.1703333,2,2,,PJG,5,10-15,,,,
687,NMML,,2006,9,9/7/2006,9:26,SJF,7,Northern WA Outer Coast,48.3666,-124.55,,2,,Merrill Gosho,2006NB-Sept07,1-67,,DSC_0042,,
687,NMML,,2006,9,9/7/2006,10:13,SJF,7,Northern WA Outer Coast,48.3583,-124.5416,,2,,Merrill Gosho,2006NB-Sept07,68-87,,DSC_0086,,
687,NMML,,2006,9,9/7/2006,10:21,SJF,7,Northern WA Outer Coast,48.35,-124.5333,2,2,2,Merrill Gosho,2006NB-Sept07,88-102,DSC_0101,DSC_0089,DSC_0090,"Previously ER D and ER E, now consolidated"
688,NMML,,2006,8,8/24/2006,14:25,NWA,6,Western SJF,48.246,-124.7075,1,1,,Pat Gearin,2006NB-Aug24,49-62,DSC_0053,DSC_0049,,
688,NMML,,2006,9,9/8/2006,12:14,NWA,6,Northern WA Outer Coast,48.1556,-124.7573,2,1,2,Merrill Gosho,2006NB-Sept08,104-158,DSC_0151,DSC_0157,DSC_0148,"Previously ER C and ER H, now consolidated"
688,NMML,,2008,10,10/30/2008,2:56,SJF,7,"Waadah, W",48.3823,-124.6076,2,1,,Merrill Gosho,EROct_PJG/10-30-2008,1-50,DSC_0002,DSC_0044,,"Previously ER A and ER X, now consolidated"
688,MAKAH-NMML,,2011,9,9/1/2011,10:56,NWA,6,,48.1811,-124.7395,1,1,,Merrill Gosho,MG,20110901_MG_18320110901_MG_194,,20110901_D70s_2125.JPG,,
688,MAKAH-NMML,,2011,10,10/19/2011,9:48,SJF,7,,48.3943,-124.6456,1,3,,Adrianne Akmajian,D70s,20111019_D70s_2693_20111019_D70s_2971,,20111019_MG_26.jpg,,
688,MAKAH-NMML,,2011,10,10/19/2011,10:16,SJF,7,,48.3941,-124.6611,3,3,,Adrianne Akmajian,D70s,20111019_D70s_2972_20111019_D70s_2975,,20111019_D70s_2973.JPG,,
688,MAKAH-NMML,,2013,11,11/14/2013,10:28,NWA,6,Greenbank,48.3453,-124.7178,1,,,Adrianne Akmajian,AMA,20131114_AMA_3458-20131114_AMA_3477,20131114_AMA_3465.jpg,,,"-Sighting Comments: CRC 688 travel north, other two whales appeared deep water feeding in area."
691,NMML,MG,2003,8,8/9/2003,20:56,KAK,14,Slope Peak Pt.,57.53366667,-152.2336667,1,,,MG,4,15-37,,,,
691,NMML,MG,2003,8,8/9/2003,20:26,KAK,14,"Cape Granville, 1 mi South",57.56766667,-152.1515,,,2,MG,4,2-14,,,,
691,NMML,PJG,2003,8,8/11/2003,11:00,KAK,14,"Sequel Pt., off",57.552,-152.2006667,1,2,3,PJG,5,1-6,,,,right with white spot
691,NMML,,2005,9,9/5/2005,11:17,KAK,14,off Ugak,57.345,-152.5066667,2,,,MG,Kod-9-05-05,1-12,CRC-ER-0691L-Kod-9-05-05-0011.jpg,,,
691,NMML,,2005,9,9/4/2005,15:14,KAK,14,inside Ugak  ,57.00416667,-152.0071667,1,2,,MG,Kod-9-04-05,190-197,,CRC-ER-0691R-Kod-9-04-05-0197.jpg,,
696,NMML,,2002,10,10/10/2002,,SJF,7,Jensen Creek,48.33316667,-124.4768333,,2,,MG,9,1-12,,,,Ended east of J.C. offshore
696,NMML,,2002,9,9/17/2002,,SJF,7,"East of Neah Bay, off Snow Creek",48.36666667,-124.55,1,2,,PJG,3,33-36,,,,
696,NMML,MG,2003,9,9/10/2003,9:14,SJF,7,"Shipwreck Pt., West",48.3245,-124.4556667,1,1,,MG,6,17-30,,,,
696,NMML,MG,2003,9,9/23/2003,10:59,SJF,7,"3rd Beach, off",48.37533333,-124.578,2,1,3,MG,7,1-20,,,,white spot
696,NMML,MG,2003,9,9/24/2003,9:03,NWA,6,Skagway,48.35283333,-124.716,2,2,,MG,7,21-28,,,,white spot
696,NMML,MG,2003,9,9/24/2003,15:22,SJF,7,"Neah Bay (jetty), off",48.387,-124.6263333,1,2,,MG,9,20-32,,,,"White Spot, band mark on head"
696,NMML,MG,2003,10,10/15/2003,10:26,NWA,6,Skagway,48.36666667,-124.7338333,1,,,MG,11,1a-36a,,,,
696,NMML,PJG,2003,6,6/11/2003,9:36,SJF,7,"Koitlah Pt., SouthEast",48.38333333,-124.6178333,1,2,,PJG,1,13-27,,,,
696,NMML,PJG,2003,9,9/4/2003,11:50,SJF,7,Sail River,48.35066667,-124.5343333,1,,,PJG,7,29-36,,,,
696,NMML,PJG,2003,9,9/4/2003,11:50,SJF,7,Sail River,48.35066667,-124.5343333,,2,,PJG,8,1-8,,,,
696,NMML,,2006,6,6/8/2006,9:40,SJF,7,Western SJF,48.3766,-124.5868,1,2,,Pat Gearin,2006NB-Jun08,108-120,DSC_0119,DSC_0115,,
696,NMML,,2006,9,9/7/2006,9:26,SJF,7,Northern WA Outer Coast,48.3666,-124.55,2,2,,Merrill Gosho,2006NB-Sept07,1-67,DSC_0032,DSC_0044,,
696,NMML,,2006,9,9/7/2006,10:13,SJF,7,Northern WA Outer Coast,48.3583,-124.5416,,2,,Merrill Gosho,2006NB-Sept07,68-87,,DSC_0071,,
696,NMML,,2006,9,9/7/2006,10:21,SJF,7,Northern WA Outer Coast,48.35,-124.5333,,2,,Merrill Gosho,2006NB-Sept07,88-102,,DSC_0091,,
696,NMML,,2008,10,10/28/2008,8:44,SJF,7,E Bullman,48.3503,-124.5233,1,2,,Merrill Gosho,EROct_PJG/10-28-2008,178-236,DSC_0224,DSC_0232,,"Previously ER C and ER X, now reconciled"
696,NMML,,2008,10,10/30/2008,2:56,SJF,7,"Waadah, W",48.3823,-124.6076,2,2,,Merrill Gosho,EROct_PJG/10-30-2008,1-50,DSC_0019,DSC_0032,,"Previously ER B and ER Z, now consolidated"
696,NMML,,2008,10,10/30/2008,9:01,SJF,7,3rd Beach,48.3706,-124.5686,2,,,Merrill Gosho,EROct_PJG/10-30-2008,198-207,DSC_0206,,,
696,NMML,,2008,11,11/18/2008,9:14,SJF,7,Seal Rock,48.3615,-124.5423,2,2,,Merrill Gosho,11-18-2008 pjg,247-360,DSC_0280,DSC_0307,,"Previously ER C, ER G and ER Y now consolidated"
696,MAKAH-NMML,,2009,9,9/15/2009,10:55,NWA,6,Green Bank,48.3498,-124.7075,2,1,,Jeff Harris,NOAA,20090915-NOAA_383-20090915-NOAA_528,MAKAH-NMML-20090915-JH-DSC_0459.jpg,MAKAH-NMML-20090915-JH-DSC_0527.jpg,,
696,MAKAH-NMML,,2009,7,7/1/2009,15:07,SJF,7,Pacific Ocean/Strait of Juan de Fuca,48.3393,-124.4953,2,2,,Jonathan Scordino,D70s,20090701-D70s_78-20090701-D70s_86,MAKAH-NMML-20090701-SP-DSC_0185.jpg,MAKAH-NMML-20090701-SP-DSC_0179.jpg,,
696,MAKAH-NMML,,2009,9,9/30/2009,11:46,SJF,7,Strait of Juan de Fuca,48.371,-124.5671,2,2,,Mattew Gosno,D70,20090930-D70_51-20090930-D70_57,MAKAH-NMML-MG-20090930-DSC_0056.jpg,MAKAH-NMML-MG-20090930-DSC_0053.jpg,,
697,NMML,,2002,4,4/17/2002,,SJF,7,"Sail Rk, Off",48.35,-124.55,1,,,MG,1,1-16,,,,
698,NMML,,2006,8,8/24/2006,15:10,NWA,6,Western SJF,48.3028,-124.6906,2,,,Pat Gearin,2006NB-Aug24,63-82,"DSC_0068, DSC_0078",,,
698,NMML,,2006,9,9/8/2006,13:45,NWA,6,Northern WA Outer Coast,48.1198,-124.7265,2,1,,Merrill Gosho,2006NB-Sept08,1 (2) - 41 (2),DSC_0020 (2),DSC_0007 (2),,
698,NMML,,2006,9,9/8/2006,13:32,NWA,6,Northern WA Outer Coast,48.1198,-124.7265,2,1,2,Merrill Gosho,2006NB-Sept08,170-191,DSC_0185,DSC_0191,DSC_0188,
698,MAKAH-NMML,,2011,6,6/2/2011,15:18,NWA,6,,48.0305,-124.7171,2,2,,Adrianne Akmajian,D70,20110602_D70_1734_20110602_D70_1960,,20110602_D70_1795.jpg,,"[Field ID] updated 20130220: deleted Er8 because was right side photo of CRC 698, already Ided by Amber, so I combined into one ID."
701,NMML,,2006,10,10/11/2006,14:22,NWA,6,Western SJF,48.0293,-124.7175,1,,,Pat Gearin,2006NB-Oct11,45-46,DSC_0045,,,
701,NMML,,2007,7,7/8/2007,16:19,NWA,6,Neah Bay,48.2355,-124.7073,2,2,2,Merrill Gosho,2007NB-July08MG,95-154,DSC_0105,DSC_0097,DSC_0099,
710,NMML,,2002,10,10/17/2002,,NCA,2,"St. George Reef, off South seal Rk",41.81666667,-124.35,1,2,,PJG,4,1-5,,,,2 of 4 ER feeding
712,MAKAH-NMML,,2009,10,10/6/2009,15:02,NWA,6,Sealion Rk.,47.976,-124.7101,2,,2,Jonathan Scordino,d70,20091006-D70_225-20091006-D70_307,MAKAH-NMML-JS-20091006-DSC_0243.jpg,,MAKAH-NMML-JS-20091006-DSC_0247.jpg,
712,MAKAH-NMML,,2009,10,10/6/2009,15:02,NWA,6,Sealion Rk.,47.976,-124.7101,3,,,Jonathan Scordino,d70,20091006-D70_225-20091006-D70_307,MAKAH-NMML-JS-20091006-DSC_0236.jpg,,,
714,NMML,,2006,9,9/7/2006,10:13,SJF,7,Northern WA Outer Coast,48.3583,-124.5416,2,,3,Merrill Gosho,2006NB-Sept07,68-87,"DSC_0069, DSC_0081",,DSC_0070,
714,NMML,,2006,9,9/7/2006,10:21,SJF,7,Northern WA Outer Coast,48.35,-124.5333,1,,,Merrill Gosho,2006NB-Sept07,88-102,DSC_0088,,,
714,NMML,,2008,8,8/13/2008,11:02,NWA,6,Makah Bay,48.3196,-124.6795,2,2,,Merrill Gosho,2008NB-Er-Aug13MG-CF1,138-164,DSC_0162,DSC_0151,,
714,MAKAH-NMML,,2011,6,6/16/2011,10:35,NWA,6,,48.2325,-124.7083,2,2,,Adrianne Akmajian,D70,20110616_D70_1976_20110616_D70_1992,,20110616_D70_1990.jpg,20110616_D70_1988.jpg,
714,MAKAH-NMML,,2012,5,5/31/2012,13:35,NWA,6,Cooke Rock,48.2313,-124.7066,1,,,Jonathan Scordino,D70,20120531_D70_1151_20120531_D70_1166,20120531_D70_1165.jpg,,,Left side only photographed because able to ID.
714,MAKAH-NMML,,2012,8,8/1/2012,11:16,NWA,6,WA Outer Coast,48.2936,-124.694,1,3,,Jonathan Scordino,D70,20120801_D70_1588_20120801_D70_1666,20120801_D70_1661.jpg,20120801_D70_1649.jpg,,
714,MAKAH-NMML,,2012,9,9/12/2012,18:15,NWA,6,Makah Bay,48.3103,-124.6963,1,,,Adrianne Akmajian,D70s,20120912_D70s_3979_20120912_D70s_4001,20120912_MG_252.jpg,,,
714,MAKAH-NMML,,2014,7,7/2/2014,9:16,SJF,7,Koitlah,48.3941,-124.6515,,1,,Adrianne Akmajian,AMA,20140702_AMA_3755-20140702_AMA_3767,,20140702_AMA_3766.jpg,,
718,MAKAH-NMML,,2009,9,9/2/2009,10:52,NWA,6,Strawberry,48.2981,-124.6946,2,2,,Jonathan Scordino,D70,20090902-D70_70-20090902-D70_82,MAKAH-NMML-JS-20090902-DSC_0074.jpg,MAKAH-NMML-JS-20090902-DSC_0080.jpg,,
720,NMML,PJG,2003,9,9/3/2003,10:20,SJF,7,3rd Beach,48.37083333,-124.5696667,,3,,PJG,7,10-20,,,,"small light colored ER, & larger Not calf (seen prev yr)"
720,NMML,PJG,2003,9,9/4/2003,11:50,SJF,7,Sail River,48.35066667,-124.5343333,1,,,PJG,7,29-36,,,,
720,NMML,PJG,2003,9,9/4/2003,11:50,SJF,7,Sail River,48.35066667,-124.5343333,,1,,PJG,8,1-8,,,,
720,NMML,,2008,11,11/18/2008,9:14,SJF,7,Seal Rock,48.3615,-124.5423,2,1,,Merrill Gosho,11-18-2008 pjg,247-360,DSC_0276,DSC_0335,,"Previously ER B, ER E, ER F and ER Z, now consolidated"
720,NMML,,2008,11,11/18/2008,9:41,SJF,7,Rasmussen Cr,48.347,-124.5155,,2,,Merrill Gosho,11-18-2008 pjg,353-361,,DSC_0353,,
720,MAKAH-NMML,,2009,4,4/29/2009,14:18,NWA,6,S.of Umatilla,48.176,-124.7841,2,,,Jonathan Scordino,,20090429_249-20090429_296,MAKAH-NMML-20090429-JS-DSC_0278.jpg,,,
720,MAKAH-NMML,,2009,4,4/29/2009,14:45,NWA,6,Umatilla Reef,48.1821,-124.7871,2,2,2,Jonathan Scordino,D70,20090429_297-20090429_326,MAKAH-NMML-20090429-MG-DSC_0145.jpg,MAKAH-NMML-20090429-MG-DSC_0162.jpg,MAKAH-NMML-20090429-MG-DSC_0163.jpg,
720,NMML,,2009,8,8/18/2009,10:32,NWA,6,WA Outer Coast,48.3365,-124.6961,1,1,,Merrill Gosho,2009-08-18NB-Er-MG,2-37,NMML-20090818-MG-0032.jpg,NMML-20090818-MG-0023.jpg,,
720,MAKAH-NMML,,2011,6,6/2/2011,15:18,NWA,6,,48.0305,-124.7171,,2,3,Adrianne Akmajian,D70,20110602_D70_1734_20110602_D70_1960,,20110602_D70_1784.jpg,20110602_D70_1858.jpg,
720,MAKAH-NMML,,2012,6,6/14/2012,15:47,NWA,6,WA Outer Coast,47.983,-124.7266,1,1,,Adrianne Akmajian,D70s,20120614_D70s_1103_20120614_D70s_1370,20120614_D70s_1161.jpg,20120614_D70s_1207.jpg,,
720,MAKAH-NMML,,2012,6,6/20/2012,14:28,NWA,6,NW offshore of Carroll Island,48.0025,-124.7253,2,2,2,Adrianne Akmajian,D70s,20120620_D70s_1425_20120620_D70s_1538,20120620_D70s_1521.jpg,20120620_D70s_1514.jpg,20120620_MG_99.jpg,
720,NMML,,2014,10,10/24/2014,10:29,SJF,7,East of Slant Rock,48.3928,-124.687,,,1,Merrill Gosho,NMML/20141024,113-142,,,NMML-20141024-DSC_0138.jpg,"  -ID Comments: should have been Er8, not sure if goes to another Ided whale in sighting"
721,NMML,,2002,8,8/15/2002,,KAK,14,Kodiak,57.38083333,-152.4476667,,2,,LM,1,12-36,,CRC721-R.jpg,,same as roll PJG 1 frame 4
722,NMML,,2002,8,8/18/2002,,KAK,14,Kodiak,57.44383333,-152.4883333,,2,,LM,6,10-36,,CRC722-R.jpg,,5 ER
723,NMML,,2002,8,8/18/2002,,KAK,14,Kodiak,57.2775,-152.4818333,,2,,LM,5,14-32,,,,3 ER
723,NMML,,2002,8,8/18/2002,,KAK,14,Kodiak,57.26883333,-152.4651667,2,,,LM,C,1-36,,,,6 ER
723,NMML,,2002,8,8/18/2002,,KAK,14,Kodiak,57.32216667,-152.4708333,,1,,LM,D,10-13,,,,1 ER
723,NMML,,2000,6,6/2/2000,12:31,NPS,9,"Gedney Island & Everret Jetty, Between ",47.98333333,-122.2666667,1,,,MG,5,17-37,,,,reconciled with 501 by ABP on 3/4/2014
724,NMML,,2002,8,8/15/2002,,KAK,14,Kodiak,57.38316667,-152.4626667,1,1,,LM,2,4-11,CRC724-L.jpg,CRC724-R.jpg,,2 ER
724,NMML,,2002,8,8/15/2002,,KAK,14,Kodiak,57.38083333,-152.4476667,,2,,LM,1,12-36,,,,same as roll PJG 1 frame 4
725,NMML,,2002,8,8/16/2002,,KAK,14,Kodiak,57.36083333,-152.4206667,1,2,,LM,3,26-34,CRC725-L.jpg,CRC725-R.jpg,,3 ER 
726,NMML,,2002,8,8/15/2002,,KAK,14,Kodiak,57.38083333,-152.4476667,,2,,LM,1,12-36,,CRC726-R.jpg,,same as roll PJG 1 frame 4
727,NMML,,2002,8,8/18/2002,,KAK,14,Kodiak,57.44383333,-152.4883333,1,,,LM,6,10-36,CRC727-L.jpg,,,5 ER
728,NMML,,2002,8,8/18/2002,,KAK,14,Kodiak,57.44383333,-152.4883333,,1,2,LM,6,10-36,,,,5 ER
728,NMML,,2005,9,9/2/2005,10:38,KAK,14,offshore Ugak Bay,57.31833333,-152.505,,2,,MG,CF2-Kod-9-02-05,47-80,,CRCID919-05-CF2-Kod-9-02-05-0071.jpg,,
729,NMML,,2002,8,8/15/2002,,KAK,14,Kodiak,57.39633333,-152.486,2,1,3,LM,2,12-19,CRC729-L.jpg,CRC729-R.jpg,,2 ER
729,NMML,,2002,8,8/15/2002,,KAK,14,Kodiak,57.38316667,-152.4626667,1,2,,LM,2,4-11,,,,2 ER
729,NMML,,2002,8,8/17/2002,,KAK,14,Kodiak,57.34616667,-152.4933333,2,2,,LM ,5,1-9,,,,2 ER
730,NMML,,2002,8,8/18/2002,,KAK,14,Kodiak,57.32033333,-152.4071667,,2,2,LM,D,14-36,,CRC730-R.jpg,,4 ER
731,NMML,,2002,8,8/18/2002,,KAK,14,Kodiak,57.355,-152.498,,2,,LM,7,1-10,,,,5 ER
731,NMML,,2002,8,8/18/2002,,KAK,14,Kodiak,57.44383333,-152.4883333,,1,,LM,6,10-36,,CRC731-R.jpg,,5 ER
732,NMML,,2002,8,8/15/2002,,KAK,14,Kodiak,57.38316667,-152.4626667,1,,,LM,2,4-11,CRC732-L.jpg,,,2 ER
733,NMML,,2002,8,8/15/2002,,KAK,14,Kodiak,57.38083333,-152.4476667,,2,,LM,1,12-36,,CRC733-R.jpg,,same as roll PJG 1 frame 4
734,NMML,,2002,8,8/17/2002,,KAK,14,Kodiak,57.34216667,-152.4316667,,1,,LM,B,32-36,CRC734-L.jpg,,,1 ER
734,NMML,,2002,8,8/17/2002,,KAK,14,Kodiak,57.37933333,-152.4171667,2,2,,LM,4,32-36,,,,1 ER
734,NMML,,2002,8,8/18/2002,,KAK,14,Kodiak,57.32033333,-152.4071667,,1,,LM,D,14-36,,CRC734-R2.jpg,,4 ER
735,NMML,,2002,8,8/18/2002,,KAK,14,Kodiak,57.26883333,-152.4651667,2,,,LM,C,1-36,CRC735-L.jpg,,,6 ER
736,NMML,,2002,8,8/18/2002,,KAK,14,Kodiak,57.3265,-152.4173333,2,,,LM,6,1-9,CRC736-L.jpg,,,4 ER from roll D cont. & 2 ER
737,NMML,,2002,8,8/16/2002,,KAK,14,Kodiak,57.36083333,-152.4206667,3,2,,LM,3,26-34,,,,3 ER 
